,game_id,x_location,y_location,outcome,xg,player,x_end_location,y_end_location,z_end_location,minute,team
991,7533,109.0,38.0,Saved,0.041996527,Neymar da Silva Santos Junior,120.0,39.5,0.9,87,Brazil
992,7533,99.0,51.0,Off T,0.028034005,Xherdan Shaqiri,120.0,34.0,2.7,88,Brazil
993,7533,112.0,40.0,Saved,0.16043134,Roberto Firmino Barbosa de Oliveira,120.0,37.8,0.6,89,Brazil
994,7533,105.0,40.0,Off T,0.03471637,João Miranda de Souza Filho,120.0,34.6,0.5,90,Brazil
995,7533,115.0,32.0,Blocked,0.092274606,Renato Soares de Oliveira Augusto,119.0,39.0,,95,Brazil
996,7564,98.0,38.0,Blocked,0.07800732,Oghenekaro Etebo,100.0,38.0,,6,Nigeria
997,7564,105.0,28.0,Off T,0.06816482,Nicolás Alejandro Tagliafico,120.0,34.4,2.3,7,Argentina
998,7564,97.0,24.0,Off T,0.01904901,Ahmed Musa,120.0,44.6,3.6,8,Nigeria
999,7564,112.0,50.0,Goal,0.14291523,Lionel Andrés Messi Cuccittini,120.0,37.4,1.9,13,Argentina
1000,7564,112.0,52.0,Saved,0.21640046,Gonzalo Gerardo Higuaín,114.0,43.4,0.2,26,Argentina
1001,7564,100.0,29.0,Post,0.11755348,Lionel Andrés Messi Cuccittini,120.0,44.4,1.1,33,Argentina
1002,7564,111.0,26.0,Blocked,0.062985204,Ángel Fabián Di María Hernández,111.0,27.0,,38,Argentina
1003,7564,93.0,49.0,Wayward,0.01164915,Oghenekaro Etebo,116.0,1.0,,40,Nigeria
1004,7564,103.0,48.0,Saved,0.03359282,Leon-Aderemi Balogun,118.0,39.9,0.5,47,Nigeria
1005,7564,109.0,41.0,Goal,0.76,Victor Moses,120.0,42.2,0.4,50,Nigeria
1006,7564,93.0,40.0,Off T,0.03046361,Onyinye Wilfred Ndidi,120.0,39.9,3.5,70,Nigeria
1007,7564,108.0,47.0,Off T,0.13359922,Odion Jude Ighalo,120.0,33.5,0.2,74,Nigeria
1008,7564,105.0,23.0,Wayward,0.03482389,Nicolás Alejandro Tagliafico,114.0,73.0,,78,Argentina
1009,7564,108.0,36.0,Off T,0.19381213,Gonzalo Gerardo Higuaín,120.0,35.8,3.6,79,Argentina
1010,7564,116.0,29.0,Saved,0.12531586,Odion Jude Ighalo,115.0,36.4,0.2,82,Nigeria
1011,7564,94.0,53.0,Off T,0.045103274,Oghenekaro Etebo,120.0,45.2,2.6,83,Nigeria
1012,7564,107.0,37.0,Goal,0.09684325,Faustino Marcos Alberto Rojo,120.0,43.6,1.2,85,Argentina
1013,7556,87.0,40.0,Off T,0.011127773,Youssouf Sabaly,120.0,37.6,6.1,5,Senegal
1014,7556,110.0,23.0,Saved,0.04476317,Youssouf Sabaly,118.0,38.1,1.6,10,Senegal
1015,7556,116.0,38.0,Goal,0.5315898,Sadio Mané,120.0,36.4,1.6,10,Senegal
1016,7556,116.0,63.0,Saved,0.019451419,"M""Baye Babacar Niang",119.0,41.7,1.6,13,Senegal
1017,7556,95.0,34.0,Blocked,0.0336985,Makoto Hasebe,111.0,37.0,,15,Japan
1018,7556,108.0,43.0,Saved,0.16919832,Ismaïla Sarr,119.0,43.8,1.6,21,Senegal
1019,7556,112.0,42.0,Wayward,0.07128052,"Alfred John Momar N""Diaye",112.0,42.0,,26,Senegal
1020,7556,108.0,29.0,Goal,0.08164321,Takashi Inui,120.0,44.0,1.6,33,Japan
1021,7556,102.0,53.0,Saved,0.2267285,"M""Baye Babacar Niang",110.0,41.3,1.6,38,Senegal
1022,7556,101.0,57.0,Off T,0.024019368,Genki Haraguchi,120.0,36.8,3.7,39,Japan
1023,7556,112.0,37.0,Saved,0.1265364,Yūya Ōsako,119.0,36.6,1.6,48,Japan
1024,7556,104.0,54.0,Off T,0.036138117,"M""Baye Babacar Niang",120.0,42.2,4.2,49,Senegal
1025,7556,99.0,37.0,Off T,0.08038966,"Papa Alioune N""Diaye",120.0,43.2,6.8,50,Senegal
1026,7556,96.0,50.0,Saved,0.02888789,"M""Baye Babacar Niang",117.0,41.9,1.6,54,Senegal
1027,7556,108.0,23.0,Post,0.044085536,Takashi Inui,120.0,43.4,2.7,63,Japan
1028,7556,115.0,36.0,Wayward,0.21533303,"M""Baye Babacar Niang",116.0,51.0,,70,Senegal
1029,7556,114.0,52.0,Goal,0.13947384,Moussa Wagué,120.0,40.3,2.3,70,Senegal
1030,7556,111.0,43.0,Blocked,0.114460096,Yūya Ōsako,114.0,42.0,,74,Japan
1031,7556,113.0,43.0,Goal,0.57023984,Keisuke Honda,120.0,43.8,1.6,77,Japan
1032,7556,115.0,43.0,Off T,0.12766463,"Cheikh N""Doye",120.0,46.5,1.6,83,Senegal
1033,7556,102.0,41.0,Blocked,0.016796464,Salif Sané,105.0,41.0,,91,Senegal
1034,7556,112.0,45.0,Off T,0.045358773,Mame Biram Diouf,120.0,43.2,6.7,93,Senegal
1035,7559,98.0,56.0,Off T,0.021766983,Hussain Al Mogahwi,120.0,34.6,0.5,2,Saudi Arabia
1036,7559,94.0,26.0,Off T,0.010946807,Salem Mohammed Al Dawsari,120.0,45.4,4.0,11,Saudi Arabia
1037,7559,102.0,23.0,Wayward,0.023111586,Marwan Mohsen,120.0,21.0,,12,Egypt
1038,7559,99.0,44.0,Off T,0.043466143,Salem Mohammed Al Dawsari,120.0,39.7,4.2,14,Saudi Arabia
1039,7559,101.0,48.0,Goal,0.1427615,Mohamed Salah,120.0,38.9,1.7,21,Egypt
1040,7559,107.0,38.0,Off T,0.38922426,Mohamed Salah,120.0,45.6,1.6,23,Egypt
1041,7559,86.0,36.0,Saved,0.017620016,Hattan Babhir,118.0,42.8,0.5,24,Saudi Arabia
1042,7559,100.0,22.0,Off T,0.01758447,Yasir Gharsan Al Shahrani,120.0,36.4,4.7,29,Saudi Arabia
1043,7559,95.0,60.0,Off T,0.013078686,Mohammed Al Burayk,120.0,45.4,3.4,31,Saudi Arabia
1044,7559,105.0,30.0,Off T,0.071416765,Mahmoud Ibrahim Hassan,120.0,45.6,2.7,32,Egypt
1045,7559,101.0,29.0,Off T,0.061722156,Mahmoud Ibrahim Hassan,120.0,45.4,1.9,33,Egypt
1046,7559,103.0,45.0,Blocked,0.1384784,Salman Mohammed Al Faraj,116.0,40.0,,36,Saudi Arabia
1047,7559,108.0,40.0,Saved,0.76,Fahad Mosaed Al Muwallad Al Harbi,120.0,37.6,0.3,40,Saudi Arabia
1048,7559,104.0,45.0,Blocked,0.055744126,Abdullah Ibrahim Otayf,108.0,44.0,,40,Saudi Arabia
1049,7559,108.0,40.0,Goal,0.76,Salman Mohammed Al Faraj,120.0,37.4,2.3,50,Saudi Arabia
1050,7559,112.0,54.0,Off T,0.0775831,Hattan Babhir,120.0,44.6,4.9,53,Saudi Arabia
1051,7559,108.0,40.0,Off T,0.029905058,Mahmoud Ibrahim Hassan,120.0,45.4,1.3,56,Egypt
1052,7559,100.0,61.0,Blocked,0.014220548,Hussain Al Mogahwi,103.0,61.0,,57,Egypt
1053,7559,90.0,49.0,Off T,0.026680736,Hattan Babhir,120.0,47.1,5.2,59,Saudi Arabia
1054,7559,96.0,41.0,Off T,0.0305299,Hussain Al Mogahwi,120.0,42.0,4.6,62,Saudi Arabia
1055,7559,110.0,49.0,Saved,0.037764445,Hussain Al Mogahwi,120.0,42.4,0.2,68,Saudi Arabia
1056,7559,115.0,49.0,Saved,0.07594524,Mohanad Aseri Abu Radiah,120.0,43.4,0.3,69,Saudi Arabia
1057,7559,98.0,51.0,Off T,0.051683385,Mohamed Naser Elsayed Elneny,120.0,36.2,3.7,70,Egypt
1058,7559,88.0,43.0,Off T,0.0451006,Salman Mohammed Al Faraj,120.0,44.2,4.2,73,Saudi Arabia
1059,7559,102.0,22.0,Blocked,0.048505258,Amr Medhat Warda,112.0,36.0,,76,Egypt
1060,7559,95.0,30.0,Blocked,0.08157286,Mohammed Al Burayk,104.0,32.0,,80,Saudi Arabia
1061,7559,116.0,30.0,Saved,0.060031943,Salem Mohammed Al Dawsari,119.0,36.8,0.8,80,Saudi Arabia
1062,7559,101.0,58.0,Blocked,0.01694758,Abdullah Ibrahim Otayf,106.0,52.0,,90,Saudi Arabia
1063,7559,116.0,53.0,Goal,0.03722506,Salem Mohammed Al Dawsari,120.0,36.4,0.4,94,Saudi Arabia
1064,7579,115.0,50.0,Off T,0.099938154,Bernardo Mota Veiga de Carvalho e Silva,120.0,39.7,3.6,1,Portugal
1065,7579,97.0,50.0,Saved,0.040302232,Cristiano Ronaldo dos Santos Aveiro,119.0,37.8,0.4,5,Portugal
1066,7579,114.0,46.0,Goal,0.15044495,Edinson Roberto Cavani Gómez,120.0,44.0,2.0,6,Uruguay
1067,7579,115.0,34.0,Off T,0.044974428,José Miguel da Rocha Fonte,120.0,46.9,0.4,10,Portugal
1068,7579,95.0,20.0,Blocked,0.009861075,Cristiano Ronaldo dos Santos Aveiro,97.0,21.0,,11,Portugal
1069,7579,110.0,57.0,Blocked,0.022444725,Luis Alberto Suárez Díaz,112.0,56.0,,13,Uruguay
1070,7579,97.0,47.0,Blocked,0.023420556,Gonçalo Manuel Ganchinho Guedes,99.0,47.0,,15,Portugal
1071,7579,92.0,38.0,Blocked,0.0183404,William Silva de Carvalho,95.0,35.0,,15,Portugal
1072,7579,91.0,41.0,Saved,0.07841941,Luis Alberto Suárez Díaz,120.0,42.8,0.4,21,Uruguay
1073,7579,101.0,62.0,Off T,0.029802501,Luis Alberto Suárez Díaz,120.0,45.0,6.2,21,Uruguay
1074,7579,95.0,33.0,Blocked,0.06181234,Cristiano Ronaldo dos Santos Aveiro,104.0,35.0,,31,Portugal
1075,7579,111.0,37.0,Wayward,0.070741795,Matías Vecino Falero,109.0,30.0,,34,Uruguay
1076,7579,110.0,46.0,Wayward,0.035039607,Gonçalo Manuel Ganchinho Guedes,118.0,40.0,,37,Portugal
1077,7579,113.0,25.0,Off T,0.022646723,Edinson Roberto Cavani Gómez,120.0,35.2,2.1,46,Uruguay
1078,7579,96.0,27.0,Off T,0.014178104,Raphaël Adelino José Guerreiro,120.0,35.4,3.4,51,Portugal
1079,7579,100.0,44.0,Blocked,0.10340188,Adrien Sebastian Perruchet Silva,108.0,47.0,,53,Portugal
1080,7579,112.0,43.0,Goal,0.117123626,Kléper Laveran Lima Ferreira,120.0,38.3,1.0,54,Portugal
1081,7579,96.0,26.0,Blocked,0.0209714,Gonçalo Manuel Ganchinho Guedes,98.0,28.0,,59,Portugal
1082,7579,103.0,26.0,Goal,0.065682195,Edinson Roberto Cavani Gómez,120.0,42.6,1.0,61,Uruguay
1083,7579,103.0,40.0,Off T,0.23589852,Bernardo Mota Veiga de Carvalho e Silva,120.0,43.4,4.0,69,Portugal
1084,7579,96.0,24.0,Blocked,0.009906834,Cristiano Ronaldo dos Santos Aveiro,98.0,28.0,,72,Portugal
1085,7579,100.0,23.0,Off T,0.015352268,Raphaël Adelino José Guerreiro,120.0,37.4,4.1,76,Portugal
1086,7579,87.0,30.0,Blocked,0.014680571,Cristiano Ronaldo dos Santos Aveiro,102.0,39.0,,77,Portugal
1087,7579,93.0,52.0,Saved,0.036288362,Manuel Henrique Tavares Fernandes,119.0,39.3,1.0,84,Portugal
1088,7579,90.0,19.0,Off T,0.017502971,Manuel Henrique Tavares Fernandes,120.0,38.1,5.4,86,Portugal
1089,7579,91.0,22.0,Off T,0.012859933,Cristiano Ronaldo dos Santos Aveiro,120.0,47.7,2.4,90,Portugal
1090,7579,110.0,54.0,Saved,0.03163013,Ricardo Andrade Quaresma Bernardo,119.0,43.6,2.0,94,Portugal
1091,7579,109.0,39.0,Wayward,0.042406414,Rui Pedro dos Santos Patrício,110.0,43.0,,94,Portugal
1092,7572,113.0,38.0,Off T,0.23759234,Shinji Okazaki,120.0,33.7,0.8,11,Japan
1093,7572,100.0,28.0,Saved,0.07821124,Yoshinori Muto,119.0,36.6,0.4,12,Japan
1094,7572,98.0,32.0,Blocked,0.041472737,Robert Lewandowski,102.0,35.0,,14,Poland
1095,7572,97.0,43.0,Saved,0.08799073,Gotoku Sakai,118.0,39.1,0.5,15,Japan
1096,7572,93.0,38.0,Blocked,0.034654185,Rafał Kurzawa,101.0,37.0,,22,Poland
1097,7572,108.0,39.0,Saved,0.06295632,Kamil Grosicki,119.0,36.2,1.3,31,Poland
1098,7572,85.0,48.0,Off T,0.010358376,Jacek Góralski,120.0,41.9,5.5,32,Poland
1099,7572,114.0,58.0,Saved,0.030862652,Takashi Usami,119.0,38.3,0.9,34,Japan
1100,7572,104.0,50.0,Off T,0.047119867,Rafał Kurzawa,120.0,45.4,4.9,36,Poland
1101,7572,109.0,38.0,Wayward,0.069560215,Tomoaki Makino,114.0,26.0,,40,Japan
1102,7572,97.0,32.0,Blocked,0.04088001,Takashi Usami,108.0,35.0,,52,Japan
1103,7572,113.0,41.0,Wayward,0.03852514,Yoshinori Muto,115.0,41.0,,57,Japan
1104,7572,118.0,34.0,Off T,0.08601551,Tomoaki Makino,120.0,35.0,0.9,57,Japan
1105,7572,114.0,46.0,Goal,0.1335962,Jan Bednarek,120.0,43.4,1.3,58,Poland
1106,7572,104.0,35.0,Blocked,0.066757314,Takashi Usami,105.0,35.0,,61,Japan
1107,7572,96.0,47.0,Blocked,0.03524632,Piotr Zieliński,98.0,46.0,,63,Poland
1108,7572,106.0,35.0,Off T,0.028380072,Kamil Grosicki,120.0,48.7,0.9,67,Poland
1109,7572,107.0,16.0,Off T,0.04070379,Takashi Inui,120.0,46.5,0.9,69,Japan
1110,7572,113.0,39.0,Off T,0.07962904,Maya Yoshida,120.0,46.5,0.6,71,Japan
1111,7572,109.0,43.0,Off T,0.4535421,Robert Lewandowski,120.0,38.3,4.6,73,Poland
1112,7572,109.0,41.0,Off T,0.04098137,Kamil Glik,120.0,34.4,5.6,77,Poland
1113,7572,110.0,40.0,Blocked,0.036872387,Artur Jędrzejczyk,111.0,40.0,,81,Poland
1114,7577,103.0,30.0,Off T,0.07384438,Amine Harit,120.0,45.2,1.1,1,Morocco
1115,7577,115.0,52.0,Off T,0.06019353,Younès Belhanda,120.0,42.6,3.8,3,Morocco
1116,7577,102.0,42.0,Off T,0.10283999,Ayoub El Kaabi,120.0,35.2,1.1,7,Morocco
1117,7577,111.0,27.0,Blocked,0.06639611,Hakim Ziyech,114.0,38.0,,18,Morocco
1118,7577,113.0,46.0,Blocked,0.33118212,Younès Belhanda,114.0,46.0,,18,Morocco
1119,7577,110.0,44.0,Saved,0.16908821,Medhi Amine El Mouttaqi Benatia,115.0,42.4,0.2,18,Morocco
1120,7577,113.0,34.0,Wayward,0.099965416,Sardar Azmoun,111.0,80.0,,24,Iran
1121,7577,104.0,23.0,Blocked,0.026129294,Achraf Hakimi Mouh,106.0,24.0,,25,Morocco
1122,7577,92.0,41.0,Blocked,0.02642615,Younès Belhanda,104.0,44.0,,25,Morocco
1123,7577,110.0,24.0,Saved,0.028385784,Amine Harit,117.0,37.6,0.8,29,Morocco
1124,7577,114.0,53.0,Off T,0.034328517,Roozbeh Cheshmi,120.0,45.0,3.2,31,Iran
1125,7577,84.0,47.0,Off T,0.01925386,Alireza Jahanbakhsh,120.0,44.6,7.2,34,Iran
1126,7577,98.0,52.0,Blocked,0.025593156,Omid Ebrahimi,99.0,53.0,,40,Iran
1127,7577,109.0,51.0,Saved,0.2719615,Sardar Azmoun,114.0,41.7,0.5,42,Iran
1128,7577,108.0,52.0,Saved,0.09751275,Alireza Jahanbakhsh,113.0,43.0,1.7,42,Iran
1129,7577,98.0,35.0,Blocked,0.022828022,Ehsan Hajsafi,106.0,41.0,,43,Iran
1130,7577,82.0,42.0,Off T,0.022159873,Ehsan Hajsafi,120.0,41.5,3.4,44,Iran
1131,7577,112.0,30.0,Wayward,0.06630709,Amine Harit,119.0,71.0,,48,Morocco
1132,7577,99.0,34.0,Saved,0.054570496,Hakim Ziyech,118.0,37.4,0.4,79,Morocco
1133,7577,114.0,41.0,Off T,0.093030766,Romain Saïss,120.0,34.2,1.6,80,Morocco
1134,7577,97.0,50.0,Blocked,0.03838701,Hakim Ziyech,101.0,48.0,,86,Morocco
1135,7577,82.0,51.0,Wayward,0.010319257,Manuel Marouan da Costa Trinidade,120.0,72.0,,90,Morocco
1136,7543,101.0,62.0,Off T,0.018944118,Daniel Carvajal Ramos,120.0,45.4,4.2,3,Spain
1137,7543,95.0,26.0,Off T,0.011536347,Vahid Amiri,120.0,37.0,3.9,5,Iran
1138,7543,114.0,45.0,Wayward,0.085332274,Diego da Silva Costa,111.0,80.0,,9,Spain
1139,7543,93.0,37.0,Off T,0.022282861,Karim Ansarifard,120.0,46.0,1.7,13,Iran
1140,7543,97.0,48.0,Blocked,0.032238517,David Josué Jiménez Silva,105.0,43.0,,18,Spain
1141,7543,88.0,34.0,Blocked,0.03426386,Sergio Ramos García,99.0,33.0,,21,Spain
1142,7543,95.0,49.0,Saved,0.07336608,David Josué Jiménez Silva,120.0,43.0,0.3,24,Spain
1143,7543,113.0,40.0,Off T,0.16802657,David Josué Jiménez Silva,120.0,41.9,4.0,29,Spain
1144,7543,98.0,61.0,Off T,0.017436389,Francisco Román Alarcón Suárez,120.0,31.1,0.1,30,Spain
1145,7543,113.0,36.0,Blocked,0.10248178,David Josué Jiménez Silva,114.0,36.0,,41,Spain
1146,7543,96.0,29.0,Blocked,0.030725373,Francisco Román Alarcón Suárez,99.0,29.0,,44,Spain
1147,7543,104.0,48.0,Blocked,0.055669777,David Josué Jiménez Silva,107.0,46.0,,46,Spain
1148,7543,114.0,41.0,Blocked,0.2490742,Gerard Piqué Bernabéu,117.0,42.0,,48,Spain
1149,7543,96.0,43.0,Saved,0.03139065,Sergio Busquets i Burgos,119.0,43.2,2.2,49,Spain
1150,7543,113.0,31.0,Wayward,0.06622958,Diego da Silva Costa,113.0,37.0,,50,Spain
1151,7543,105.0,51.0,Off T,0.083946675,Francisco Román Alarcón Suárez,120.0,47.1,7.6,51,Spain
1152,7543,104.0,28.0,Off T,0.0192162,Karim Ansarifard,120.0,35.0,0.8,52,Iran
1153,7543,107.0,36.0,Goal,0.2706818,Diego da Silva Costa,120.0,36.4,0.7,53,Spain
1154,7543,112.0,39.0,Off T,0.07399542,Mehdi Taremi,120.0,34.8,0.4,59,Iran
1155,7543,109.0,46.0,Blocked,0.100910135,Sergio Ramos García,112.0,44.0,,69,Spain
1156,7543,118.0,39.0,Blocked,0.68638676,Gerard Piqué Bernabéu,118.0,38.0,,69,Spain
1157,7543,99.0,56.0,Blocked,0.07332817,Francisco Román Alarcón Suárez,106.0,54.0,,77,Spain
1158,7543,117.0,47.0,Off T,0.08673033,Mehdi Taremi,120.0,42.8,3.3,81,Iran
1159,7543,109.0,37.0,Wayward,0.090280816,Sardar Azmoun,116.0,39.0,,90,Iran
1160,7525,103.0,21.0,Blocked,0.018845346,Yasir Gharsan Al Shahrani,106.0,24.0,,5,Saudi Arabia
1161,7525,111.0,52.0,Blocked,0.04499048,Aleksandr Samedov,113.0,50.0,,6,Russia
1162,7525,107.0,26.0,Blocked,0.027691884,Yuri Zhirkov,108.0,25.0,,8,Russia
1163,7525,106.0,49.0,Blocked,0.06495655,Alan Dzagoev,107.0,49.0,,10,Russia
1164,7525,112.0,47.0,Goal,0.09187309,Yury Gazinskiy,120.0,36.6,1.7,11,Russia
1165,7525,103.0,29.0,Blocked,0.047388878,Mohammad Ibrahim Al Sahlawi,106.0,26.0,,21,Saudi Arabia
1166,7525,92.0,39.0,Off T,0.04546827,Salem Mohammed Al Dawsari,120.0,41.7,4.9,27,Saudi Arabia
1167,7525,110.0,42.0,Off T,0.122445844,Yasir Gharsan Al Shahrani,119.0,39.9,4.7,30,Saudi Arabia
1168,7525,110.0,34.0,Goal,0.26999885,Denis Cheryshev,120.0,36.6,1.8,42,Russia
1169,7525,97.0,50.0,Off T,0.029080672,Aleksandr Samedov,120.0,38.0,4.2,51,Russia
1170,7525,108.0,24.0,Blocked,0.031980548,Denis Cheryshev,110.0,24.0,,62,Russia
1171,7525,107.0,39.0,Saved,0.08531114,Denis Cheryshev,119.0,40.5,2.3,64,Russia
1172,7525,104.0,56.0,Saved,0.02501437,Roman Zobnin,116.0,40.7,0.6,67,Russia
1173,7525,115.0,37.0,Goal,0.2027929,Artem Dzyuba,120.0,43.0,0.6,70,Russia
1174,7525,97.0,25.0,Off T,0.02933318,Salem Mohammed Al Dawsari,119.0,46.5,1.6,72,Saudi Arabia
1175,7525,110.0,42.0,Off T,0.083050855,Roman Zobnin,120.0,46.5,3.0,76,Russia
1176,7525,104.0,57.0,Blocked,0.03508512,Hattan Babhir,113.0,48.0,,81,Saudi Arabia
1177,7525,86.0,38.0,Off T,0.018565752,Daler Kuzyaev,120.0,39.1,4.5,83,Russia
1178,7525,104.0,23.0,Goal,0.02896708,Denis Cheryshev,120.0,44.0,2.4,90,Russia
1179,7525,99.0,52.0,Goal,0.07120123,Aleksandr Golovin,120.0,44.0,0.9,93,Russia
1180,7538,85.0,51.0,Blocked,0.009144992,Mikael Lustig,91.0,52.0,,12,Sweden
1181,7538,113.0,38.0,Saved,0.46228638,Marcus Berg,118.0,38.3,0.9,19,Sweden
1182,7538,109.0,39.0,Off T,0.061906938,Pontus Jansson,120.0,45.6,0.3,20,Sweden
1183,7538,111.0,32.0,Blocked,0.028558316,Andreas Granqvist,112.0,34.0,,28,Sweden
1184,7538,112.0,34.0,Blocked,0.15276097,Marcus Berg,115.0,36.0,,28,Sweden
1185,7538,106.0,56.0,Blocked,0.045391254,Jae-Sung Lee,107.0,54.0,,36,South Korea
1186,7538,90.0,24.0,Blocked,0.023175942,Emil Forsberg,94.0,24.0,,38,Sweden
1187,7538,118.0,29.0,Wayward,0.061605234,Marcus Berg,115.0,56.0,,42,Sweden
1188,7538,94.0,29.0,Blocked,0.0111330105,Emil Forsberg,106.0,33.0,,43,Sweden
1189,7538,104.0,28.0,Saved,0.09813172,Andreas Granqvist,118.0,36.6,0.1,43,Sweden
1190,7538,111.0,38.0,Blocked,0.052822348,Viktor Claesson,112.0,37.0,,46,Sweden
1191,7538,99.0,37.0,Off T,0.052061442,Emil Forsberg,120.0,45.2,3.8,48,Sweden
1192,7538,107.0,30.0,Off T,0.047114473,Ja-Cheol Koo,120.0,35.4,0.9,51,South Korea
1193,7538,113.0,37.0,Saved,0.07531369,Ola Toivonen,120.0,38.5,0.4,55,Sweden
1194,7538,97.0,25.0,Blocked,0.03930308,Min-Woo Kim,101.0,26.0,,56,South Korea
1195,7538,109.0,41.0,Goal,0.76,Andreas Granqvist,120.0,43.0,0.4,64,Sweden
1196,7538,83.0,47.0,Blocked,0.010513514,Sebastian Larsson,103.0,37.0,,68,Sweden
1197,7538,98.0,33.0,Blocked,0.03870639,Emil Forsberg,106.0,35.0,,68,Sweden
1198,7538,99.0,48.0,Wayward,0.047015924,Viktor Claesson,111.0,1.0,,70,Sweden
1199,7538,100.0,56.0,Blocked,0.027942903,Seung-Woo Lee,106.0,52.0,,81,South Korea
1200,7538,110.0,38.0,Off T,0.10224919,Hee-Chan Hwang,120.0,33.7,2.1,90,South Korea
1201,7576,109.0,41.0,Goal,0.76,Cristiano Ronaldo dos Santos Aveiro,120.0,43.8,1.3,3,Portugal
1202,7576,106.0,38.0,Off T,0.18864359,David Josué Jiménez Silva,120.0,43.6,4.6,9,Spain
1203,7576,96.0,53.0,Blocked,0.023468496,Gonçalo Manuel Ganchinho Guedes,99.0,51.0,,15,Portugal
1204,7576,99.0,63.0,Blocked,0.052383155,Cristiano Ronaldo dos Santos Aveiro,106.0,59.0,,17,Portugal
1205,7576,113.0,31.0,Blocked,0.055210005,David Josué Jiménez Silva,117.0,33.0,,20,Spain
1206,7576,105.0,45.0,Goal,0.07400832,Diego da Silva Costa,120.0,36.2,0.4,23,Spain
1207,7576,103.0,20.0,Post,0.01921213,Francisco Román Alarcón Suárez,120.0,36.4,2.7,25,Spain
1208,7576,100.0,54.0,Blocked,0.07158775,David Josué Jiménez Silva,108.0,52.0,,28,Spain
1209,7576,110.0,29.0,Off T,0.1122103,Andrés Iniesta Luján,120.0,45.0,0.4,34,Spain
1210,7576,111.0,40.0,Off T,0.077906616,Sergio Busquets i Burgos,120.0,35.2,5.1,38,Spain
1211,7576,101.0,55.0,Saved,0.022768002,Francisco Román Alarcón Suárez,119.0,42.8,0.9,41,Spain
1212,7576,101.0,36.0,Goal,0.036621287,Cristiano Ronaldo dos Santos Aveiro,119.0,39.1,0.5,43,Portugal
1213,7576,87.0,35.0,Off T,0.016568057,Bruno Miguel Borges Fernandes,120.0,45.8,1.4,48,Spain
1214,7576,118.0,41.0,Goal,0.7929192,Diego da Silva Costa,120.0,41.3,2.0,54,Spain
1215,7576,99.0,52.0,Goal,0.03518696,José Ignacio Fernández Iglesias,120.0,36.2,0.8,57,Spain
1216,7576,110.0,35.0,Off T,0.22789349,Diego da Silva Costa,120.0,46.9,0.2,70,Spain
1217,7576,116.0,34.0,Wayward,0.11620741,Kléper Laveran Lima Ferreira,120.0,48.0,,71,Portugal
1218,7576,107.0,64.0,Off T,0.025023904,Ricardo Andrade Quaresma Bernardo,120.0,40.7,4.2,75,Portugal
1219,7576,100.0,48.0,Saved,0.062179223,Iago Aspas Juncal,120.0,40.1,0.9,81,Spain
1220,7576,96.0,44.0,Goal,0.10709231,Cristiano Ronaldo dos Santos Aveiro,120.0,42.8,1.9,87,Portugal
1221,7576,108.0,31.0,Blocked,0.04740074,Ricardo Andrade Quaresma Bernardo,108.0,31.0,,91,Portugal
1222,7576,113.0,44.0,Off T,0.107438534,Cristiano Ronaldo dos Santos Aveiro,120.0,46.1,1.3,91,Portugal
1223,7542,109.0,30.0,Off T,0.020716103,Khalid Boutaïb,120.0,37.4,3.4,1,Morocco
1224,7542,91.0,39.0,Blocked,0.013622488,Raphaël Adelino José Guerreiro,109.0,39.0,,3,Portugal
1225,7542,115.0,41.0,Goal,0.1869952,Cristiano Ronaldo dos Santos Aveiro,120.0,41.7,2.4,3,Portugal
1226,7542,108.0,56.0,Off T,0.03559095,Cristiano Ronaldo dos Santos Aveiro,120.0,35.4,0.2,8,Portugal
1227,7542,114.0,33.0,Saved,0.051906142,Medhi Amine El Mouttaqi Benatia,120.0,36.6,0.2,10,Morocco
1228,7542,109.0,45.0,Off T,0.025755627,Manuel Marouan da Costa Trinidade,119.0,47.3,0.2,13,Morocco
1229,7542,109.0,26.0,Blocked,0.034933552,Hakim Ziyech,113.0,30.0,,17,Morocco
1230,7542,92.0,25.0,Saved,0.01198129,Hakim Ziyech,119.0,40.5,0.3,22,Morocco
1231,7542,108.0,44.0,Wayward,0.060267642,Khalid Boutaïb,113.0,40.0,,29,Morocco
1232,7542,100.0,34.0,Blocked,0.08999304,Cristiano Ronaldo dos Santos Aveiro,108.0,35.0,,31,Portugal
1233,7542,87.0,28.0,Off T,0.015069329,Karim El Ahmadi Al Aroos,120.0,40.1,5.7,33,Morocco
1234,7542,109.0,34.0,Saved,0.23386426,Gonçalo Manuel Ganchinho Guedes,117.0,42.2,1.8,38,Portugal
1235,7542,112.0,41.0,Off T,0.12758629,Younès Belhanda,120.0,33.5,0.4,46,Morocco
1236,7542,111.0,42.0,Off T,0.047847625,José Miguel da Rocha Fonte,119.0,46.7,0.5,47,Portugal
1237,7542,107.0,31.0,Wayward,0.04070806,Gonçalo Manuel Ganchinho Guedes,105.0,50.0,,50,Portugal
1238,7542,103.0,53.0,Off T,0.06786557,Cristiano Ronaldo dos Santos Aveiro,120.0,40.9,6.5,50,Portugal
1239,7542,105.0,57.0,Saved,0.033848487,Younès Belhanda,120.0,41.7,2.3,54,Morocco
1240,7542,112.0,50.0,Saved,0.03286756,Younès Belhanda,120.0,37.0,0.9,56,Morocco
